smiles,log HLM(ml/min/kg)
CCCN1CCCN(c2ncc(-c3cc4nccc(Nc5cnccn5)c4cc3C)cn2)CC1,2.431363764
CCCN1CCCN(c2ncc(-c3ccc4c(Nc5cnccn5)ccnc4c3)cn2)CC1,2.431363764
CCCN1CCCN(c2ncc(-c3ccc4c(Nc5cnccn5)ccnc4c3C)cn2)CC1,2.431363764
CCCN1CC[C@H](NC(=O)c2cc(-c3ccc(F)cc3F)on2)[C@@H](C(=O)NC2(c3ncccn3)CC2)C1,1.100370545
CCCN1Cc2nc3c(CC(C)(C)C)cccc3c(N)c2C1=O,2.315970345
CCCNC(=O)[C@@H](Cc1ccc(Cl)cc1)NC(=O)Cc1ccc(Cl)cc1,2.054613055
CCCNC(=O)c1nnc2c(-c3c(C)cccc3C)cccc2c1N,2.068185862
CCCNC(=O)c1nnc2c(-c3c(F)cccc3OC)cccc2c1N,1.617000341
CCCNC(=O)c1nnc2c(-c3cc(C)cc(C)c3)cccc2c1N,1.416640507
CCCNC(=O)c1nnc2c(-c3cc(C)ccc3C)cccc2c1N,1.352182518
CCCNC(=O)c1nnc2c(-c3cc(C)ccc3OC)cccc2c1N,1.445604203
CCCNC(=O)c1nnc2c(-c3cc(OC)ccc3OC)c(F)ccc2c1N,1.678518379
CCCNC(=O)c1nnc2c(-c3cc(OC)ccc3OC)cccc2c1N,1.334453751
CCCNC(=O)c1nnc2c(-c3ccc(C)cc3C)cccc2c1N,1.352182518
CCCNC(=O)c1nnc2c(-c3ccc(OC)cc3OC)c(F)ccc2c1N,1.352182518
CCCNC(=O)c1nnc2c(-c3cccc(C)c3)cccc2c1N,1.954242509
CCCNC(=O)c1nnc2c(-c3ccccc3)cccc2c1N,1.835056102
CCCNC(=O)c1nnc2c(-c3ccccc3C)cccc2c1N,1.369215857
CCCNC(=O)c1nnc2c(-c3cnc(OC)nc3OC)cccc2c1N,1.23299611
CCCNC(=O)c1nnc2c(-c3cnccc3OC)cccc2c1N,0.840733235
CCCNC(=O)c1nnc2c(CC(C)C)cccc2c1N,2.033423755
CCCNS(=O)(=O)N[C@H]1C[C@@H](N(C)c2ncnc3[nH]ccc23)C1,0.908485019
CCCNc1cc(NC(=O)c2c(F)cccc2F)cc(C(F)(F)F)c1,1.936513742
CCCNc1cc(NC(=O)c2ccccc2)cc(C(F)(F)F)c1,2.14176323
CCCNc1ccc2ccc(C(=O)N3CCC4(CC3)Cc3cn(C(C)(C)C)nc3C(=O)N4)cc2n1,1.416640507
CCCOc1cc(Cl)cc(Cl)c1-c1nc(N)nc2c1CN(C(=O)NC1CCC1)C2,1.401400541
CCCOc1cc([C@H](c2cc3cc(Br)ccc3cc2OC)[C@@](O)(CCN(C)C)c2cccc3ccoc23)cc(OC)n1,0.653212514
CCCOc1cc2c(cc1OC)-c1cc(=O)c(C(=O)O)cn1C(CC)C2,-0.527243551
CCCOc1ccc(CN2CC3(CCN(C(=O)Cc4ccc(OC)cc4)CC3)C2)cn1,1.445604203
CCCOc1ccc(N2CCN(c3noc(CC)n3)[C@@H](C)C2)c(C(F)(F)F)c1,1.587710965
CCCOc1ccc(N2CCN(c3noc(CC)n3)[C@@H](C)C2)c(Cl)c1,1.739572344
CCCOc1cccc(-c2[nH]c3cc(OC)ccc3c(=O)c2C(=O)OCC)c1,1.033423755
CCCOc1cccc(-n2cc3nc(-c4cccnc4C)n(C[C@H]4CCCN(C[C@H]5CCCO5)C4)c(=O)c3n2)c1,1.780317312
CCCOc1cccc(Cn2c(C(=O)NCC(C)(C)CO)cc3cc(C#N)ccc32)c1,2.147367108
CCCS(=O)(=O)N(Cc1ccccc1-c1ccccc1)[C@H]1CCNC1,1.033423755
CCCS(=O)(=O)N1CCN(C2(CNC(=O)c3c(F)cccc3F)CCC(F)(F)CC2)CC1,1.068185862
CCCS(=O)(=O)NCCOc1ccc2c(c1)C(C1(c3ccc(Cl)cc3)CCC1)NCC2,2.746634199
CCCS(=O)(=O)NCCOc1ccc2c(c1)[C@@H](Cc1ccc(Cl)c(Cl)c1)[C@@H](N)CC2,1.931966115
CCCS(=O)(=O)NCc1ccc2c(c1)[C@@H](Cc1ccccc1)[C@@H](N1CCC1)CC2,2.04060234
CCCS(=O)(=O)N[C@@H](C)[C@H](Oc1ccc2c(cnn2-c2ccc(F)cc2)c1)c1ccccc1,1.835056102
CCCS(=O)(=O)N[C@H]1C[C@H](N(C)c2ncnc3[nH]ccc23)C1,1.130333768
CCCS(=O)(=O)c1ccc(F)c(C#Cc2cc(Cl)ccc2OCC(=O)O)c1,1.033423755
CCCS(=O)(=O)c1cccc(C#Cc2cc(Cl)ccc2OCC(=O)O)c1,0.995635195
CCCSc1nc2cc(OC)ccc2[nH]1,2.814041057
CCCSc1nncc(-c2cnnc(SCCC)n2)n1,2.35564305
CCC[C@@H](NC(=N)NC(=O)Cc1ccc(OC)c(OC)c1)C(=O)Nc1cc(S(N)(=O)=O)ccc1C,1.904899392
CCC[C@@H]1CC(=O)N[C@@H]1COc1nccc2cc(C(N)=O)c(OC)cc12,1.597695186
CCC[C@@]1(C(=O)c2ccc(Cl)c(Cl)c2)CCCN1,2.538573734
CCC[C@H](CO)Nc1nc(SCc2ccccc2)nc2nc(N)sc12,1.315970345
CCC[C@H](N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCCC[C@@H]21)C(=O)OCC,0.983626287
CCC[C@H]1CN(Cc2cc(Cl)ccc2OCC(=O)O)CCN1S(=O)(=O)c1ccccc1,0.995635195
CCCc1c(C(=O)Nc2cc(S(=O)(=O)N(C)C)ccc2C)cnn1-c1ccccc1,1.746634199
CCCc1c(C(=O)Nc2cc(S(=O)(=O)N(C)C)ccc2C)cnn1-c1cccnc1,2.109578547
CCCc1c(OCCCCN2C(=O)NC(C)(c3ccc(OC)cc3)C2=O)ccc2c(C(F)(F)F)cc(=O)oc12,2.54863506
CCCc1cc(-c2nc(-c3ccc(NS(C)(=O)=O)cc3)cs2)ccn1,0.587710965
CCCc1cc(-c2nc(-c3ccccn3)cs2)ccn1,1.434249452
CCCc1cc(-c2nc(-c3cccnc3)cs2)ccn1,1.699317301
CCCc1cc(-c2nc(-c3ccnc(OC)c3)cs2)ccn1,1.109578547
CCCc1cc(-c2nc(-c3ccnc(OCC)c3)cs2)ccn1,1.087781418
CCCc1cc(-c2nc(-c3ccnc(OCCOC)c3)cs2)ccn1,1.315970345
CCCc1cc(C(=O)OC)c(NC(=O)C2CCN(C(C)=O)CC2)s1,1.228400359
CCCc1cc(C(O)(C(F)(F)F)C(F)(F)F)cc(CCC)c1OCCCCN1C(=O)NC(C)(c2ccc(OC(C)C)cc2)C1=O,1.5774918
CCCc1cc(C(O)(C(F)(F)F)C(F)(F)F)ccc1OCCCCN1C(=O)NC(C)(c2ccc3c(c2)OCO3)C1=O,1.445604203
CCCc1cc(C(O)(C(F)(F)F)C(F)(F)F)ccc1OCCCCN1C(=O)NC(CC)(c2ccc(OC)cc2)C1=O,1.81756537
CCCc1cc(C(O)(C(F)(F)F)C(F)(F)F)ccc1Oc1ccc(C(=O)CN2C(=O)NC(C)(c3ccc(OC(C)C)cc3)C2=O)c(O)c1,1.033423755
CCCc1cc(C(O)(C(F)(F)F)C(F)(F)F)ccc1Oc1ccc(C(=O)CN2C(=O)NC(C)(c3ccc(OC(C)C)cn3)C2=O)c(O)c1,0.799340549
CCCc1cc(C)[nH]c(=O)c1CNC(=O)c1c(C)n([C@H](C)C2CCN(S(=O)(=O)CC)CC2)c2ccccc12,2.854063012
CCCc1cc2c([nH]c(=O)n2Cc2ccccc2)c(N)n1,1.100370545
CCCc1cc2c(cc1N1CCN(C3COC3)CC1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O,1.242044239
CCCc1cc2c(cc1OC)-c1cc(=O)c(C(=O)O)cn1C(CC)C2,0.5774918
CCCc1ccc(Nc2cc(C)nc3ncnn23)cc1,1.51054501
CCCc1nc(C)c2c(C)nc3ccc(OC)nc3n12,1.369215857
CCCc1nc(C)c2c(C)nc3sc(C)nc3n12,1.158362492
CCCc1nc(C)c2c(C)nc3scnc3n12,0.556302501
CCCc1nc2cc(S(=O)(=O)CC)ccc2n1CC1CC1,1.587710965
CCCc1sc(-c2ccc(OC)c(OCC(C)(C)O)c2)nc1CSc1nc(N)cc(N)n1,2.703205371
CCCc1sc(-c2ccc(OC)c(OCCF)c2)nc1C(C)Sc1nc(N)cc(N)n1,2.576456532
CCCc1sc(-c2ccc(OC)c(OCCNS(C)(=O)=O)c2)nc1CSc1nc(N)cc(N)n1,2.893761762
CCCn1c(-c2cnc(Nc3ccc(C)nc3)c(Cl)c2)nc2c(Cl)cccc21,1.823474229
CCCn1c(-c2cnc(Nc3ccc(C)nc3)c(Cl)c2)nc2cc(Cl)ccc21,2.556302501
CCCn1c(-c2cnc(Nc3ccc(C)nc3)c(Cl)c2)nc2ccc(Cl)cc21,1.702430536
CCCn1c(-c2cnc(Nc3ccc(C)nc3)c(Cl)c2)nc2cccc(Cl)c21,1.873320602
CCCn1c(-c2cnc(Nc3ccc(C)nc3)c(Cl)c2)nc2ccccc21,1.873320602
CCCn1cc/c(=N\c2cnccn2)c2ccc(-c3cnc(N4CCCN(C)CC4)nc3)cc21,1.661812686
CCCn1nc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(Cc2ccc(OC(C)C)cc2)c1C,0.783546282
CCN(C(=O)CCc1nc2ncccc2[nH]1)c1ccccc1,1.499549626
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)C2CCN(S(=O)(=O)CC(F)(F)F)CC2)CC1,1.401400541
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)C2CCN(S(=O)(=O)CC)CC2)CC1,1.739572344
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)N2CCC(C(C)=O)CC2)CC1,1.276461804
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)N2CCN(S(=O)(=O)CC)CC2)CC1,1.670245853
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)N2CCN(c3cccc(F)c3)CC2)CC1,1.29666519
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)N2CCN(c3ccccc3)CC2)CC1,1.369215857
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2cc(Cl)cc(Cl)c2)C2CCN(S(C)(=O)=O)CC2)CC1,1.209515015
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2cc(F)cc(Cl)c2)C2CCN(S(C)(=O)=O)CC2)CC1,1.29666519
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2cc(F)cc(F)c2)C2CCN(S(C)(=O)=O)CC2)CC1,1.209515015
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2cc(F)cc(F)c2)N2CCN(S(C)(=O)=O)CC2)CC1,0.857332496
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2cccc(C(F)(F)F)c2)C2CCN(S(C)(=O)=O)CC2)CC1,1.184691431
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2cccc(C)c2)C2CCN(S(C)(=O)=O)CC2)CC1,1.971275849
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2cccc(Cl)c2)C2CCN(S(C)(=O)=O)CC2)CC1,1.459392488
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2cccc(F)c2)C2CCN(S(C)(=O)=O)CC2)CC1,1.209515015
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2cccc(OC)c2)C2CCN(S(C)(=O)=O)CC2)CC1,1.607455023
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2ccccc2)C2CCN(S(=O)(=O)C(F)(F)F)CC2)CC1,1.401400541
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2ccccc2)C2CCN(S(C)(=O)=O)CC2)CC1,1.445604203
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2ccccc2)N2CCN(S(=O)(=O)C(F)(F)F)CC2)CC1,1.472756449
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2ccccc2)N2CCN(S(=O)(=O)CC(F)(F)F)CC2)CC1,1.626340367
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@H](c2ccc(S(C)(=O)=O)cc2)c2cc(F)cc(F)c2)CC1,0.857332496
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(Cc2ccc(C(F)(F)F)cc2)CC1,0.857332496
CCN(C(C)=O)c1cccc2c1c(Sc1ccc(Cl)cc1)c(C)n2CC(=O)O,1.459392488
CCN(C)C(=O)N1C[C@H]2[C@@H](C1)[C@@H]2C(=O)N[C@H]1CCN(c2nccc3cccnc23)C1,2.018700499
CCN(C)C(=O)N1C[C@H]2[C@@H](C1)[C@@H]2C(=O)N[C@H]1CCN(c2nccc3scnc23)C1,2.047664195
CCN(C)C(=O)N1C[C@H]2[C@@H](C1)[C@@H]2C(=O)N[C@H]1CCN(c2ncccc2C#N)C1,1.644438589
CCN(C)C(=O)N1C[C@H]2[C@@H](C1)[C@@H]2C(=O)N[C@H]1CCN(c2nccn3ccnc23)C1,1.315970345
CCN(C)C(=O)N1C[C@H]2[C@@H](C1)[C@@H]2C(=O)N[C@H]1CCN(c2nccn3nccc23)C1,1.522444234
CCN(C)C(=O)c1ccc(C(=C2CCN(Cc3cscn3)CC2)c2cccc3cccnc23)cc1,2.130333768
CCN(C)C(=O)c1ccc([C@H](c2cccc(NC(=O)C3CC3)c2)N2CCN(Cc3nc(C)cs3)CC2)cc1,2.158362492
CCN(C)C(=O)c1ccc([C@H](c2cccc(NC(=O)C3CCC3)c2)N2CCN(Cc3cccnc3)CC2)cc1,1.883661435
CCN(C)C(=O)c1ccc([C@H](c2cccc(NC(=O)OC)c2)N2CCN(Cc3cscn3)CC2)cc1,1.534026106
CCN(C)C(=O)c1ccc([C@H](c2ccccn2)N2CCN(Cc3ccccn3)CC2)cc1,1.255272505
CCN(C)C(=O)c1ccc([C@H](c2cccnc2)N2CCN(Cc3ccccn3)CC2)cc1,1.472756449
CCN(C)C(=O)c1ccc([C@H](c2cccnc2)N2CCN(Cc3cscn3)CC2)cc1,1.556302501
CCN(C)S(=O)(=O)N[C@H]1C[C@@H](N(C)c2ncnc3[nH]ccc23)C1,1.276461804
CCN(C)c1cncc(C(=O)NC2Cc3ccccc3C2)n1,2.428458774
CCN(CC(=O)N(C)C)c1ccc(Br)c2nc(Nc3c(C)cc(Cl)cc3OC)n(C)c12,2.341632336
CCN(CC(=O)NC)c1ccc(Br)c2nc(Nc3c(C)cc(Cl)cc3OC)n(C)c12,2.315970345
CCN(CC(=O)NC1CC1)C(=O)c1ccc2c(c1)c1c(n2C)CCC(C2CCOCC2)C1,1.678518379
CCN(CC(=O)NC1CC1)C(=O)c1ccc2c(c1)c1c(n2C)CC[C@@H](C2CCOCC2)C1,1.51054501
CCN(CC(=O)NCCF)C(=O)c1ccc2c(c1)c1c(n2C)CC[C@@H](C2CCOCC2)C1,1.472756449
CCN(CC(C)O)c1ccc(Br)c2nc(Nc3c(C)cc(Cl)cc3OC)n(C)c12,2.259593879
CCN(CC(N)=O)c1ccc(Br)c2nc(Nc3c(C)cc(Cl)cc3OC)n(C)c12,2.144574208
CCN(CC)C(=O)N1CCC2(C1)Nc1cc(OC)c(-c3cnco3)cc1C(=O)N2C,1.918030337
CCN(CC)C(=O)[C@H]1CC[C@@H](n2/c(=N/C(=O)c3ccccc3)[nH]c3ccc(CN4CCCCC4)cc32)CC1,2.515343893
CCN(CC)C(=O)[C@H]1CC[C@H](Nc2nccc(-n3ccc4c(OCCCS(C)(=O)=O)cccc43)n2)CC1,2.738859802
CCN(CC)C(=O)[C@H]1OC2(CCN(c3cc(N)ccn3)CC2)c2ccccc21,1.068185862
CCN(CC)C(=O)c1ccc(C(=C2CCN(Cc3cscn3)CC2)c2cccc3cccnc23)cc1,2.5774918
CCN(CC)C(=O)c1ccc(C(=C2CCN(Cc3cscn3)CC2)c2ccccn2)cc1,1.780317312
CCN(CC)C(=O)c1ccc(C(=C2CCNCC2)c2cccc(F)c2)cc1,0.73239376
CCN(CC)C(=O)c1ccc(C(=C2CCNCC2)c2ccccn2)cc1,0.857332496
CCN(CC)C(=O)c1ccc(N(c2cccc(C(N)=O)c2)C2CCN(Cc3ccccc3)CC2)cc1,1.805500858
CCN(CC)C(=O)c1ccc(N(c2cccc(NC(=O)OC)c2)C2CCN(Cc3ccccc3)CC2)cc1,2.255272505
CCN(CC)C(=O)c1ccc(N(c2cccc(NC(C)=O)c2)C2CCN(Cc3ccccc3)CC2)cc1,2.09725731
CCN(CC)C(=O)c1ccc(N(c2cccc(NS(C)(=O)=O)c2)C2CCN(Cc3ccccc3)CC2)cc1,1.936513742
CCN(CC)C(=O)c1ccc(N(c2cccc(O)c2)C2CCN(Cc3ccccc3)CC2)cc1,2.410608543
CCN(CC)C(=O)c1ccc([C@H](c2cccc(NC(=O)C3CC3)c2)N2CCN(CCOC)CC2)cc1,1.369215857
CCN(CC)C(=O)c1ccc([C@H](c2cccc(NC(=O)C3CC3)c2)N2CCN(Cc3ccc(F)cc3)CC2)cc1,2.130333768
CCN(CC)C(=O)c1ccc([C@H](c2cccc(NC(=O)C3CC3)c2)N2CCN(Cc3ccccn3)CC2)cc1,2.369215857
CCN(CC)C(=O)c1ccc([C@H](c2cccc(NC(=O)OC)c2)N2CCN(Cc3cccnc3)CC2)cc1,1.995635195
CCN(CC)C(=O)c1ccc([C@H](c2cccc(NC(=O)OC)c2)N2CCN(Cc3cncs3)CC2)cc1,1.954242509
CCN(CC)C1(CNC(=O)N2CCC(c3nc(-c4ccc5ccccc5n4)no3)CC2)CCCC1,1.945468585
CCN(CC)CC#CCOC(=O)C(O)(c1ccccc1)C1CCCCC1,0.725094521
CCN(CC)CCN(C)c1ccc(Cn2c(=O)[nH]c3c(N)nc(C(F)(F)F)cc32)cn1,1.334453751
CCN(CC)CCN(C)c1ccc(Nc2cc(NC3CC3)n3ncc(C#N)c3n2)cc1NC(C)=O,1.597695186
CCN(CC)CCNc1cc(-c2ccc(C(F)(F)F)cc2)c(C#N)c2nc3ccccc3n12,2.057019124
CCN(CC)CCOc1ccc(CCC(Cc2cc3ccc(C)cc3oc2=O)C(=O)NO)cc1,0.931966115
CCN(CC)CCOc1ccc2c(c1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O,1.690639012
CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O,2.58871978
CCN(CC)S(=O)(=O)c1ccc(-c2cc(C(F)(F)F)ccc2OCC(=O)O)cc1,0.908485019
CCN(CC)S(=O)(=O)c1ccc(C)c(NC(=O)[C@@H](CC2CCCCC2)NC(=N)NC(=O)Cc2ccc(OC)c(OC)c2)c1,2.298634783
CCN(CC)c1ccc(Cl)c2nc(Nc3c(C)cc(Cl)cc3OC)n(C)c12,2.300595484
CCN(CCC(F)(F)F)c1ccc(Br)c2nc(Nc3c(C)cc(Cl)cc3OC)n(C)c12,2.230704314
CCN(CCCC(=O)NC1CC1)C(=O)c1ccc2c(c1)c1c(n2C)CCC(C2CCOCC2)C1,2.109578547
CCN(CCCC(=O)NCCO)C(=O)c1ccc2c(c1)c1c(n2C)CC[C@@H](C2CCOCC2)C1,1.534026106
CCN(CCN)c1ccc(Nc2cc(NC3CC3)n3ncc(C#N)c3n2)cc1NC(C)=O,0.653212514
CCN(CCO)C(=O)c1cc2c(C)ccnn2c1-c1cccc(C(F)(F)F)c1,1.893761762
CCN(CCO)C(=O)c1cc2cc(C)cnn2c1-c1cccc(C(F)(F)F)c1,2.033423755
CCN(CCO)C(=O)c1cc2cc(OC)cnn2c1-c1cccc(C(F)(F)F)c1,1.913283902
CCN(CCO)C(=O)c1cc2ccc(C)nn2c1-c1cccc(C(F)(F)F)c1,2.184691431
CCN(CCO)C(=O)c1cc2ccccn2c1-c1cccc(C(F)(F)F)n1,1.746634199
CCN(CCO)C(=O)c1cc2ccccn2c1-c1cccc(C)c1,1.903632516
CCN(CCO)C(=O)c1cc2ccccn2c1-c1cccc(OC)c1,1.686636269
CCN(CCO)C(=O)c1cc2ccccn2c1-c1cccc(OC)n1,1.445604203
CCN(CCO)C(=O)c1cc2cccnc2n1-c1cccc(C(F)(F)F)c1,1.459392488
CCN(CCO)C(=O)c1cc2cccnn2c1-c1ccc(C(F)(F)F)cc1,1.846337112
CCN(CCO)C(=O)c1cc2cccnn2c1-c1cccc(C(=O)Nc2ccccc2)c1,1.694605199
CCN(CCO)C(=O)c1cc2cccnn2c1-c1cccc(C(F)(F)F)c1,1.913283902
CCN(CCO)C(=O)c1cc2cccnn2c1-c1cccc(C)c1,1.315970345
CCN(CCO)C(=O)c1cc2cccnn2c1-c1cccc(OC)c1,1.23299611
CCN(CCO)C(=O)c1cc2ccncn2c1-c1cccc(C(F)(F)F)c1,1.431363764
CCN(CCO)C(=O)c1nc2ccccn2c1-c1cccc(C(F)(F)F)c1,1.100370545
CCN(CCO)C(=O)c1oc2cccnc2c1-c1cccc(C(F)(F)F)c1,1.587710965
CCN(CCO)c1ccc(Br)c2nc(Nc3c(C)cc(Cl)cc3OC)n(C)c12,2.310268367
CCN(Cc1ccccc1)S(=O)(=O)c1cc(OC)ccc1OC,2.681783766
CCN(Cc1ccn[nH]1)C(=O)c1cc2cccnn2c1-c1cccc(C(F)(F)F)c1,2.51054501
CCN1C(=O)CN(c2ccc(Cc3cc([C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)ccc3Cl)cc2)C1=O,0.068185862
CCN1C(=O)N(c2ccc(F)c(C(F)(F)F)c2)C(=O)C1(C)C,1.431363764
CCN1C2CCC1(C(NC(=O)c1c(C)cccc1C)c1ccccc1)CC2,2.115610512
CCN1CC(n2nccc2-c2cc(Cl)ccc2Oc2cc(F)c(S(=O)(=O)Nc3cscn3)cc2F)C1,1.352182518
CCN1CC2(CCN(CCc3cc(F)ccc3F)CC2)O[C@H](C)C1=O,0.334453751
CCN1CC2CC1(C(NC(=O)c1c(C)cccc1C)c1ccccc1)C2,1.556302501
CCN1CCCN(c2ncc(-c3cc4nccc(Nc5cnccn5)c4cc3C)cn2)CC1,2.431363764
CCN1CCCN(c2ncc(-c3ccc4c(Nc5cnccn5)ccnc4c3)cn2)CC1,2.255272505
CCN1CCCN(c2ncc(-c3ccc4c(Nc5cnccn5)ccnc4c3C)cn2)CC1,2.158362492
CCN1CCN(c2cc(F)c(NC(=O)N3CCc4c(-c5cnc(N)nc5)nc(N5CCOCC5)nc43)c(F)c2)CC1,0.29666519
CCN1CCN(c2ccc(Nc3ncc(Cl)c(Nc4cccc(C(F)(F)F)c4)n3)nc2)CC1,0.835056102
CCN1CCOc2ccc(C(=O)Nc3nnc(C4CC4)s3)cc21,1.352182518
CCN1C[C@@H](C(=O)N2C[C@H](C)[C@@](O)(c3cccc(F)c3)[C@H](C)C2)[C@H](c2ccc(F)cc2F)C1,1.81756537
CCN1Cc2nc3c(-c4cc(OC)ccc4OC)c(F)ccc3c(N)c2C1=O,0.556302501
CCN1Cc2nc3c(-c4cc(OC)ccc4OC)cccc3c(N)c2C1=O,1.158362492
CCNC(=O)CC1CN(c2ccc(Cl)cc2)c2ccccc2-n2c(C)nnc21,1.597695186
CCNC(=O)CC[C@@H](CO)N(C)C(=O)c1ccc2c(c1)c1c(n2C)CC[C@@H](C2CCOCC2)C1,1.276461804
CCNC(=O)N1CCC2(C1)Nc1cc(OC)c(-c3cnco3)cc1C(=O)N2C,0.995635195
CCNC(=O)N1Cc2nc(N)nc(-c3c(Cl)cc(Cl)cc3OCCCC(F)(F)F)c2C1,1.702430536
CCNC(=O)N1Cc2nc(N)nc(-c3c(Cl)cc(Cl)cc3OCCn3cccn3)c2C1,1.033423755
CCNC(=O)NCc1nc(-c2cn(CC3CCOCC3)c3c(Cl)cccc23)no1,1.369215857
CCNC(=O)Nc1cccc(-c2ccc3c(c2)sc2c(N)ncnc23)c1,1.334453751
CCNC(=O)[C@H]1CC[C@@H](n2/c(=N/C(=O)c3ccccc3)[nH]c3ccc(CN4CCCCC4)cc32)CC1,2.242044239
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(NCC(c4ccccc4)c4ccccc4)nc(C(=O)NCCNC(=O)NCCN(C(C)C)C(C)C)nc32)[C@H](O)[C@@H]1O,1.862727528
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(NCC(c4ccccc4)c4ccccc4)nc(CNC(=O)NCCN(C(C)C)C4CCCC4)nc32)[C@H](O)[C@@H]1O,2.084576278
CCNC(=O)c1c(-c2ccccc2)c([C@H](C)Nc2ncnc(N)c2C#N)nc2ccc(F)cc12,1.29666519
CCNC(=O)c1nnc2c(-c3cc(OC)ccc3OC)c(F)ccc2c1N,0.556302501
CCNC(=O)c1nnc2c(-c3cc(OC)ccc3OC)cccc2c1N,1.033423755
CCNC1(CNC(=O)N2CCC(c3nc(-c4ccc5ccccc5n4)no3)CC2)CCCC1,0.799340549
CCNCCNc1cc(-c2ccc(C(F)(F)F)cc2)c(C#N)c2nc3ccccc3n12,1.05804623
CCNCCOc1cc(Cl)cc(Cl)c1-c1nc(N)nc2c1CN(C(=O)NC1CCC1)C2,1.306425028
CCNc1cc(NC(=O)c2c(F)cccc2F)cc(C(F)(F)F)c1,2.01494035
CCNc1ccc2nnc([C@@H](C)c3c[nH]c4ncccc34)n2n1,1.209515015
CCNc1cnc2nnn(Cc3ccc4ncccc4c3)c2n1,1.263872677
CCNc1nc(N2CC(=O)Nc3cc(OC)ccc32)c2ncccc2n1,1.5774918
CCNc1nc2c(c(C(N)=O)n1)CN(C(=O)CCc1ccc(OC(F)(F)F)cc1)CC2,2.219060332
CCOC(=O)/C=C1\SC(N2CCCCC2)C(=O)N1C,1.26599637
CCOC(=O)C1(c2ccccc2)CCCN(C)CC1,1.308350949
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl,2.117702061
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc([N+](=O)[O-])c1,2.175134759
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1ccccc1/C=C/C(=O)OC(C)(C)C,1.950754182
CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1Cl,1.581608366
CCOC(=O)N(Cc1ccccc1Oc1ccccc1)[C@H]1CCNC1,1.276461804
CCOC(=O)N1C(O)CC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1O,1.276461804
CCOC(=O)N1C2C=C(CN3CCC(NC(=O)Nc4cc(F)cc(C(F)(F)F)c4)CC3)CC1CC2,1.635483747
CCOC(=O)N1C=C/C(=C2/c3ccc(Cl)cc3CCc3cc(O)cnc32)CC1,1.739572344
CCOC(=O)N1C=C/C(=C2\c3ccc(Cl)cc3CCc3cc(O)cnc32)CC1,1.773786445
CCOC(=O)N1C=C/C(=C2\c3ccc(Cl)cc3CCc3cccnc32)CC1,1.786751422
